Name,Team,POS,ADP,PA,mR,mHR,mOBP,mSLG,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Adolis García ","PHI","OF/DH",232.61000061035156,497.909,-4.074681551002457,0.8683039536310245,-9.242399705361368,-2.8257843098119864,-15.274561612544785,19.399045094560073,5.1244834820152905,"Adolis Garcia","19287",666969
"Sal Stewart ","CIN","1B/3B",214.69000244140625,439.567,-5.875385287718503,-4.846167156799994,1.0041457495628223,0.4261486277289532,-9.291258067226721,13.41484422247035,5.123586155243629,"Sal Stewart","31505",701398
"Jackson Holliday ","BAL","2B/SS",142.97000122070312,493.745,-1.0533735153226362,-6.890121983959912,-0.039621628543590345,-7.138283491701313,-15.121400619527453,19.179832877914592,5.058432258387142,"Jackson Holliday","31781",702616
"Brice Turang ","MIL","2B",68.44000244140625,613.003,3.2217897291850024,-6.3497936826702475,-0.6977865839491653,-10.371806192683257,-14.197596730117668,18.156180408517134,4.958583678399467,"Brice Turang","22186",668930
"Jorge Soler ","LAA","OF/DH",384.0799865722656,441.303,-6.7228556719695725,-1.4016319467036418,-4.339003953940408,-3.00002211471952,-15.46351368733314,19.399045094560073,4.935531407226935,"Jorge Soler","14221",624585
"Ryan O'Hearn ","PIT","1B/OF/DH",272.8299865722656,454.096,-6.414677195767633,-7.23494751142613,1.4051035517004191,-3.4443086984933986,-15.688829853986741,19.399045094560073,4.710215240573335,"Ryan O'Hearn","16442",656811
"Ozzie Albies ","ATL","2B",182.75,546.319,-1.9346072988901735,-4.049102117522371,-4.022840454160018,-5.189359904498212,-15.195909775070774,18.156180408517134,3.9602706334463607,"Ozzie Albies","16556",645277
"Daulton Varsho ","TOR","OF",202.4199981689453,486.918,-4.421137790132231,0.33308608882327345,-9.57115355496511,-2.8217883892934017,-16.48099364556747,19.399045094560073,3.9180514489926055,"Daulton Varsho","19918",662139
"Josh Bell ","MIN","1B/DH",334.3900146484375,475.295,-4.550888235673005,-3.174541345417226,0.0838969994890407,-2.9642839274055137,-10.605816509006704,13.429901616173021,3.8240851071663178,"Josh Bell","13145",605137
"Colson Montgomery ","CHW","3B/SS",236.1699981689453,508.155,-4.107468992144306,1.5452245541679022,-8.721665467981522,-5.122695209651323,-16.40660511560925,19.179832877914592,3.773227762305346,"Colson Montgomery","29712",695657
"Mickey Moniak ","COL","OF/DH",256.3900146484375,394.162,-7.142131463120667,-4.325258868602255,-6.701336080925043,1.460829632904486,-16.70789677974348,19.399045094560073,3.6911483148165973,"Mickey Moniak","19956",666160
"Mark Vientos ","NYM","3B/DH",278.2799987792969,429.987,-6.110782834292637,-0.8237636036793984,-5.043674540417759,0.8300372132577138,-11.14818376513208,13.41484422247035,3.2666604573382716,"Mark Vientos","22184",668901
"Royce Lewis ","MIN","3B/DH",199.13999938964844,468.763,-5.084495224491895,-0.6644991148379833,-5.3617453648897255,-0.4506804095462028,-11.561420113765806,13.41484422247035,2.853424108704543,"Royce Lewis","20437",668904
"Noelvi Marte ","CIN","3B/OF",142.13999938964844,457.95,-4.4218003127287,-4.790879270109672,-5.265250110214139,-3.280713966663035,-17.758643659715542,19.399045094560073,2.6404014348445317,"Noelvi Marte","26517",682622
"Luke Keaschall ","MIN","2B/DH",152.05999755859375,479.813,-2.5156440724235476,-10.466974697813837,3.637698203007681,-7.272848239509805,-16.61776880673951,18.156180408517134,2.538411601777626,"Luke Keaschall","33321",807712
"Masyn Winn ","STL","SS",261.94000244140625,620.602,0.7930472515031217,-5.21031965143641,-4.634926674789833,-8.981115817022928,-18.033314891746052,19.179832877914592,2.146517986168545,"Masyn Winn","27479",691026
"Logan O'Hoppe ","LAA","C/DH",238.72000122070312,380.791,-10.510945969938566,-4.558300798008647,-8.454364547767947,-4.911845878322154,-28.435457194037312,29.39278180200713,1.9573246079698137,"Logan O'Hoppe","24729",681351
"Carter Jensen ","KCR","C/DH",999,307.606,-13.413833290667903,-10.7299375371928,-1.2974856967598971,-3.2311322613877618,-28.67238878600836,29.39278180200713,1.72039301599877,"Carter Jensen","29478",695600
"Luis Arraez ",,"1B/2B/DH",293.1099853515625,591.534,1.3278218249875378,-13.298424569663824,3.081567159770883,-8.789401947863782,-17.678437532769188,18.156180408517134,1.477742875747948,"Luis Arraez","18568",650333
"Jesús Sánchez ","HOU","OF",340.9700012207031,385.297,-8.54228978406427,-6.037583852300151,-2.981620948826022,-1.5626100833708283,-19.12410466856127,19.399045094560073,1.274940425998806,"Jesus Sanchez","19913",660821
"Tyler Stephenson ","CIN","C/DH",247.27999877929688,398.37,-10.310907224628451,-8.071317806496241,-3.8078873472573065,-7.100017265407106,-29.2901296437891,29.39278180200713,1.1026521582180264,"Tyler Stephenson","17988",663886
"Max Muncy ","LAD","3B",268.0799865722656,353.141,-9.07410528801468,-4.600765184381684,1.9493417434762532,-1.6893154935502388,-13.41484422247035,13.41484422247035,1,"Max Muncy","13301",571970
"Spencer Horwitz ","PIT","1B",362.5799865722656,442.952,-4.437454265916124,-9.602913936437702,5.251509306685828,-4.641042720505023,-13.429901616173021,13.429901616173021,1,"Spencer Horwitz","26477",687462
"Luis García Jr. ","WSN","2B",233.4199981689453,465.049,-6.165338450610849,-5.712271383847587,-4.40844111382581,-1.87012946023289,-18.156180408517134,18.156180408517134,1,"Luis Garcia Jr.","20391",671277
"Xander Bogaerts ","SDP","SS/DH",224.05999755859375,517.339,-4.396566520472602,-7.705585303493733,-0.12998617167645055,-6.947694882271809,-19.179832877914592,19.179832877914592,1,"Xander Bogaerts","12161",593428
"Colton Cowser ","BAL","OF",249.47000122070312,445.934,-5.954278953858574,-3.6066182490661585,-4.553416864132117,-5.284731027503225,-19.399045094560073,19.399045094560073,1,"Colton Cowser","29591",681297
"Sean Murphy ","ATL","C/DH",399.55999755859375,314.597,-12.638053496166146,-8.331585858751655,-3.739960461312114,-4.683181985777214,-29.39278180200713,29.39278180200713,1,"Sean Murphy","19352",669221
"Danny Jansen ","TEX","C",446,307.159,-12.659898916129537,-8.753627095128579,-3.347223602317622,-4.691434018752341,-29.452183632328083,29.39278180200713,0.9405981696790454,"Danny Jansen","16535",643376
"Joc Pederson ","TEX","DH",565.030029296875,368.1,-8.722898494482422,-4.446612018173819,0.5875295649933254,-1.015022478980207,-13.597003426643122,13.41484422247035,0.8178407958272287,"Joc Pederson","11899",592626
"Edgar Quero ","CHW","C/DH",318.7799987792969,369.41,-11.494515727033791,-11.570860879366098,-0.19673212700491216,-6.920426726503993,-30.182535459908795,29.39278180200713,0.21024634209833115,"Edgar Quero","28022",700337
"Ramón Laureano ","SDP","OF/DH",230.05999755859375,440.849,-6.831733684768223,-4.16339263855902,-5.816805764862726,-3.4150971922299127,-20.227029280419877,19.399045094560073,0.1720158141401955,"Ramon Laureano","17128",657656
"Tyler O'Neill ","BAL","OF/DH",406.8900146484375,346.205,-10.14435706545017,-5.384171968501384,-2.7149553384687724,-2.1588189671705345,-20.402303339590862,19.399045094560073,-0.0032582450307847566,"Tyler O'Neill","15711",641933
"Victor Caratini ","MIN","C/1B/DH",417.0299987792969,311.958,-13.304953792392578,-11.050509980547089,-1.4102429156153942,-4.652876755167832,-30.41858344372289,29.39278180200713,-0.025801641715761825,"Victor Caratini","14968",605170
"Chase DeLauter ","CLE","OF",999,497.218,-5.390726240774617,-6.535447767216777,-2.0441623028464035,-6.632892079479297,-20.603228390317096,19.399045094560073,-0.20418329575701977,"Chase DeLauter","32127",800050
"Carson Kelly ","CHC","C",315.7799987792969,319.268,-12.464649347615424,-9.653461798029747,-3.269850185682034,-5.413217112456387,-30.801178443783595,29.39278180200713,-0.40839664177646573,"Carson Kelly","13620",608348
"Dylan Crews ","WSN","OF",168.11000061035156,514.875,-3.935505755967072,-3.63337825615491,-6.9617980546989555,-6.387315134865265,-20.9179972016862,19.399045094560073,-0.5189521071261276,"Dylan Crews","33541",686611
"Alec Bohm ","PHI","1B/3B",273.6099853515625,532.437,-3.0436433867992303,-6.393001550265468,-1.2494147332990686,-4.305760740225173,-14.991820410588941,13.41484422247035,-0.5769761881185909,"Alec Bohm","21618",664761
"J.T. Realmuto ","PHI","C",213.5,390.268,-10.095291770917946,-9.012222979247811,-5.8883561643701485,-6.250463986583443,-31.246334901119344,29.39278180200713,-0.8535530991122162,"J.T. Realmuto","11739",592663
"Jung Hoo Lee ","SFG","OF",287.4200134277344,489.122,-3.576938425516644,-11.668798358121277,-0.008897107198173843,-6.02049319182019,-21.275127082656283,19.399045094560073,-0.8760819880962096,"Jung Hoo Lee","33824",808982
"Trevor Larnach ","MIN","OF/DH",404.1400146484375,393.293,-8.895522767779452,-7.320991062929662,-1.0043764328535911,-4.09813017463315,-21.319020438195857,19.399045094560073,-0.9199753436357789,"Trevor Larnach","21501",663616
"Jakob Marsee ","MIA","OF",150.80999755859375,541.349,0.4849059122180251,-8.198989217228903,-1.087073541978582,-12.608735460624175,-21.409892307613635,19.399045094560073,-1.0108472130535584,"Jakob Marsee","31370",805300
"Gary Sánchez ",,"C/DH",712.4400024414062,263.252,-15.074583585309883,-9.04446649265702,-4.519358692408071,-3.0500957419767136,-31.688504512351688,29.39278180200713,-1.2957227103445592,"Gary Sanchez","11442",596142
"Carlos Narváez ","BOS","C",289.3299865722656,360.833,-11.707132003340103,-9.632183524958183,-3.524124101172799,-7.02449829012202,-31.887937919593107,29.39278180200713,-1.4951561175859793,"Carlos Narvaez","19722",665966
"Chase Meidroth ","CHW","2B/SS",336.80999755859375,482.553,-3.430014384151254,-11.904907258338124,5.033981904302752,-11.521214131028561,-21.822153869215185,19.179832877914592,-1.6423209913005907,"Chase Meidroth","31580",805367
"Jeff McNeil ","ATH","2B/OF/DH",351.8900146484375,490.502,-5.194736904877001,-9.03238647356192,-0.17513938108674967,-6.593237740600708,-20.995500500126376,18.156180408517134,-1.8393200916092431,"Jeff McNeil","15362",643446
"Daylen Lile ","WSN","OF/DH",204.86000061035156,446.84,-7.270207776450184,-10.107746547815882,-1.9568929090571716,-3.0339058218912465,-22.368753055214484,19.399045094560073,-1.969707960654409,"Daylen Lile","29995",695734
"Nolan Gorman ","STL","1B/2B/3B/DH",437.30999755859375,442.003,-7.455177846382312,-1.3221866802780242,-7.234637805787532,-5.239084544011261,-21.25108687645913,18.156180408517134,-2.0949064679419944,"Nolan Gorman","22263",669357
"JJ Bleday ","CIN","OF",536.3900146484375,329.212,-11.574617085709578,-7.2749032025190745,-1.844833885471755,-1.9617816503812047,-22.65613582408161,19.399045094560073,-2.257090729521534,"JJ Bleday","26368",668709
"Bryson Stott ","PHI","2B/SS",182,527.762,-3.345590288355008,-7.936583767228667,-2.036241672795181,-9.164550714994842,-22.482966443373698,19.179832877914592,-2.303133565459104,"Bryson Stott","26294",681082
"Ceddanne Rafaela ","BOS","2B/OF",128.11000061035156,505.178,-3.4843367806316943,-5.258823161205363,-8.637949681155048,-4.274766588944286,-21.655876211936395,18.156180408517134,-2.4996958034192573,"Ceddanne Rafaela","24262",678882
"Dillon Dingler ","DET","C",219.63999938964844,328.801,-13.038365692100816,-10.367550256614296,-4.702055851844235,-4.8002914132218395,-32.90826321378119,29.39278180200713,-2.5154814117740583,"Dillon Dingler","27464",693307
"Andrew Benintendi ","CHW","OF/DH",396.3900146484375,443.935,-7.660901510922668,-6.794042765184373,-2.8288130022015894,-5.774369602795952,-23.05812688110458,19.399045094560073,-2.659081786544506,"Andrew Benintendi","17901",643217
"Nico Hoerner ","CHC","2B/SS",102.22000122070312,585.13,-1.8116707348516494,-12.057295210488078,1.359138289193084,-10.908369515559516,-23.418197171706158,19.179832877914592,-3.238364293791565,"Nico Hoerner","21479",663538
"Jordan Beck ","COL","OF/DH",235,437.439,-6.980098638507101,-7.354813698553328,-4.596497769328671,-4.963337674528545,-23.894747780917648,19.399045094560073,-3.495702686357573,"Jordan Beck","31431",687597
"Luis Robert Jr. ","NYM","OF",127.72000122070312,477.447,-4.51436184974346,-3.1980491760037024,-9.157840347381907,-7.1223256319098045,-23.992577005038875,19.399045094560073,-3.593531910478797,"Luis Robert Jr.","20043",673357
"Dansby Swanson ","CHC","SS",146.63999938964844,524.463,-4.349252602938666,-4.061274296387564,-6.902717414645657,-8.50955131187705,-23.822795625848944,19.179832877914592,-3.642962747934347,"Dansby Swanson","18314",621020
"Jonathan India ","KCR","2B/3B/OF/DH",381.7799987792969,504.122,-4.306457505446116,-9.503489495238158,1.0818504265531859,-10.234516013036583,-22.962612587167676,18.156180408517134,-3.8064321786505406,"Jonathan India","21523",663697
"Dominic Canzone ","SEA","OF/DH",332.1400146484375,368.626,-10.386647223790261,-6.121118708523588,-4.846491357382709,-2.863299998299346,-24.217557287995902,19.399045094560073,-3.8185121934358275,"Dominic Canzone","26438",686527
"Mike Yastrzemski ","ATL","OF",418.8900146484375,371.013,-9.519471991462597,-7.398858093292458,-2.743969100935761,-4.588887756824324,-24.251186942515137,19.399045094560073,-3.852141847955062,"Mike Yastrzemski","14854",573262
"Miguel Vargas ","CHW","1B/3B",278.69000244140625,488.943,-4.857469824450719,-5.708183566353037,-1.1585345983589663,-6.657532725958478,-18.3817207151212,13.41484422247035,-3.96687649265085,"Miguel Vargas","20178",678246
"Xavier Edwards ","MIA","2B/SS",175.72000122070312,557.51,-0.4409530761040563,-15.313946335447172,4.487619294381191,-13.031680160238496,-24.298960277408536,19.179832877914592,-4.11912739949394,"Xavier Edwards","22266",669364
"Brett Baty ","NYM","2B/3B",253.22000122070312,374.966,-10.06674833663285,-6.4797885829911825,-3.448038179727984,-3.4204043918536557,-23.414979491205674,18.156180408517134,-4.2587990826885385,"Brett Baty","26123",683146
"Andrew Vaughn ","MIL","1B/DH",292.3900146484375,497.055,-4.809028430121447,-3.113770838558082,-6.174028156313574,-4.591942253019141,-18.688769678012246,13.429901616173021,-4.258868061839226,"Andrew Vaughn","26197",683734
"Brandon Marsh ","PHI","OF",348.05999755859375,410.075,-8.443847244898341,-9.42645899201927,-1.1748327610863905,-5.728130188382945,-24.773269186386948,19.399045094560073,-4.374224091826874,"Brandon Marsh","20202",669016
"Gavin Sheets ","SDP","1B/OF/DH",380.05999755859375,452.867,-7.197233734854799,-6.1670204770907215,-5.118421055733777,-6.320444219657109,-24.80311948733641,19.399045094560073,-4.404074392776333,"Gavin Sheets","19901",657757
"Trevor Story ","BOS","SS",112.61000061035156,436.612,-6.041039704462544,-5.683745276549288,-7.740464363734419,-5.150699975808942,-24.615949320555195,19.179832877914592,-4.436116442640599,"Trevor Story","12564",596115
"Willi Castro ","COL","2B/3B/SS/OF",365,496.046,-5.580485487502745,-8.75734450123949,-2.1812681753211525,-8.19378260374353,-24.712880767806922,19.179832877914592,-4.533047889892328,"Willi Castro","17338",650489
"Evan Carter ","TEX","OF",319.6099853515625,368.336,-10.270175454235666,-10.00516297603579,-0.28802428095944604,-4.966646109904048,-25.530008821134953,19.399045094560073,-5.130963726574878,"Evan Carter","27790",694497
"Joey Bart ","PIT","C/DH",468.5,289.941,-14.520650076426453,-12.792011949919553,-1.614413037273653,-6.724458338316861,-35.651533401936526,29.39278180200713,-5.258751599929397,"Joey Bart","21524",663698
"Freddy Fermin ","SDP","C/DH",398.6400146484375,395.057,-10.801796360741823,-10.612858296959242,-5.404751546166363,-8.980760171171758,-35.80016637503918,29.39278180200713,-5.4073845730320595,"Freddy Fermin","21840",666023
"Matt McLain ","CIN","2B/SS",231.1699981689453,437.878,-7.064133539414836,-7.200102256815099,-3.66117630517103,-7.801658283726026,-25.727070385126993,19.179832877914592,-5.547237507212398,"Matt McLain","29695",680574
"Nolan Arenado ","ARI","3B",423.19000244140625,514.089,-4.577212367807597,-4.489262496390312,-5.3790951303016135,-5.527328788553241,-19.972898783052763,13.41484422247035,-5.558054560582413,"Nolan Arenado","9777",571448
"Lourdes Gurriel Jr. ","ARI","OF/DH",544.25,331.926,-11.66281726321036,-9.58423651841632,-2.9953264189999302,-1.719965340732829,-25.962345541359444,19.399045094560073,-5.563300446799368,"Lourdes Gurriel Jr.","19238",666971
"Brenton Doyle ","COL","OF",167.05999755859375,488.82,-5.646607025202365,-4.758728802622189,-8.969652871324975,-6.660197412596898,-26.03518611174643,19.399045094560073,-5.636141017186352,"Brenton Doyle","25479",686668
"Jake Cronenworth ","SDP","1B/2B/SS",405.8599853515625,540.113,-4.539167824717533,-7.670183545655609,-1.5915541938120061,-12.020378320434405,-25.821283884619554,19.179832877914592,-5.641451006704958,"Jake Cronenworth","18036",630105
"Keibert Ruiz ","WSN","C",385.5,322.346,-14.097673962881181,-11.08219610457757,-5.752643935348236,-5.323033512293639,-36.25554751510063,29.39278180200713,-5.862765713093499,"Keibert Ruiz","19610",660688
"Miguel Amaya ","CHC","C",449.6400146484375,258.958,-15.55604885740532,-12.66842879975726,-3.6711343410966375,-4.863437071543829,-36.75904906980304,29.39278180200713,-6.366267267795919,"Miguel Amaya","21693",665804
"Caleb Durbin ","MIL","2B/3B",232,468.155,-6.651592899502287,-10.277511047386305,-0.7230639337700807,-7.943186153320604,-25.595354033979277,18.156180408517134,-6.439173625462143,"Caleb Durbin","29646",702332
"Adrian Del Castillo ","ARI","C/DH",634.1400146484375,235.214,-16.961502902690658,-13.068355235918709,-3.0655678115930063,-3.756889916349148,-36.85231586655152,29.39278180200713,-6.459534064544393,"Adrian Del Castillo","29554",680728
"Paul Goldschmidt ",,"1B",517.3099975585938,462.965,-5.773321156422101,-7.415676365182565,-2.205709370805625,-5.627986177796501,-21.022693070206792,13.429901616173021,-6.5927914540337715,"Paul Goldschmidt","9218",502671
"George Valera ","CLE","OF/DH",628.0800170898438,334.675,-10.712698955330128,-7.999955129137995,-3.8893530255187785,-4.788682042921074,-27.390689152907978,19.399045094560073,-6.9916440583479025,"George Valera","22541",671655
"Mitch Garver ",,"C/DH",720.780029296875,201.239,-18.04152837390074,-12.95257730936188,-2.5151233516646827,-3.87667112576877,-37.38590016069607,29.39278180200713,-6.99311835868894,"Mitch Garver","15161",641598
"Dalton Rushing ","LAD","C/1B",424.7200012207031,174.203,-18.66041583581826,-14.016043456364196,-1.7006245205441355,-3.0524155979124834,-37.429499410639075,29.39278180200713,-7.036717608631948,"Dalton Rushing","31382",687221
"Brooks Lee ","MIN","2B/3B/SS",321.6400146484375,438.774,-7.559072084940709,-7.344871077203047,-6.107842417581673,-6.234199370252873,-27.2459849499783,19.179832877914592,-7.066152072063707,"Brooks Lee","31595",686797
"Romy Gonzalez ","BOS","1B/2B/DH",406.2799987792969,325.66,-11.91005257339719,-10.472921661439662,-2.7581384872354056,-1.2472183717268643,-26.388331093799128,18.156180408517134,-7.232150685281994,"Romy Gonzalez","21562",663853
"Rhys Hoskins ",,"1B",471.0799865722656,381.734,-9.458023763378428,-5.093240411202851,-3.1455614013751974,-4.1154346224801435,-21.812260198436622,13.429901616173021,-7.382358582263599,"Rhys Hoskins","16472",656555
"Otto Lopez ","MIA","2B/SS",212.61000061035156,485.317,-7.016780999487384,-10.348501541057642,-1.9115654958580555,-8.365190344875964,-27.642038381279047,19.179832877914592,-7.462205503364453,"Otto Lopez","19608",672640
"Sal Frelick ","MIL","OF",206.72000122070312,454.903,-7.518612156779214,-12.21451579058222,0.4578779936095084,-8.604044466161085,-27.879294419913013,19.399045094560073,-7.4802493253529345,"Sal Frelick","29622",686217
"Christopher Morel ","MIA","OF/DH",532.8599853515625,304.8,-12.969283599390518,-7.943274212076672,-4.052619388865559,-2.9650505526482784,-27.93022775298103,19.399045094560073,-7.531182658420949,"Christopher Morel","21897",666624
"Dylan Beavers ","BAL","OF",309.94000244140625,314.94,-12.670958289965217,-11.160248340632187,0.70708576063936,-4.859197697207258,-27.983318567165302,19.399045094560073,-7.584273472605226,"Dylan Beavers","31695",687637
"Braxton Fulford ","COL","C/DH",708.1400146484375,198.944,-18.280040965059616,-14.358452891396228,-2.5748808624916575,-3.0808757639589217,-38.29425048290642,29.39278180200713,-7.901468680899292,"Braxton Fulford","29704",690924
"Anthony Volpe ","NYY","SS",350.6700134277344,430.805,-7.119313055936001,-7.018722967758209,-7.550016386378303,-6.4653198624264006,-28.153372272498913,19.179832877914592,-7.97353939458432,"Anthony Volpe","27647",683011
"Josh Lowe ","LAA","OF",272.6400146484375,391.222,-9.690188912710598,-8.315696273775552,-5.181842125003342,-5.2054426366753885,-28.393169948164882,19.399045094560073,-7.994124853604806,"Josh Lowe","19953",666139
"Jordan Walker ","STL","OF",339.6700134277344,441.054,-8.570482645854373,-7.526343412181664,-5.524439584599229,-6.873008929360649,-28.49427457199591,19.399045094560073,-8.095229477435836,"Jordan Walker","27475",691023
"Andrés Giménez ","TOR","2B/SS",311.30999755859375,525.77,-3.1023657651871632,-8.431381597486473,-5.913452789737852,-10.889509869252407,-28.336710021663897,19.179832877914592,-8.156877143749302,"Andres Gimenez","19950",665926
"Marcelo Mayer ","BOS","2B/3B",371.6700134277344,415.058,-9.329363657716147,-8.47728425220524,-5.103072397694329,-4.694999893939895,-27.604720201555608,18.156180408517134,-8.448539793038474,"Marcelo Mayer","29668",691785
"J.P. Crawford ","SEA","SS",382.5799865722656,506.176,-5.479317098640583,-10.446625111656274,0.4973728392462834,-13.641200389191496,-29.06976976024207,19.179832877914592,-8.889936882327472,"J.P. Crawford","15491",641487
"Kyle Higashioka ","TEX","C/DH",451.4200134277344,188.026,-18.670657454745065,-12.682552727599637,-5.406447823912871,-2.729520773440272,-39.489178779697845,29.39278180200713,-9.09639697769072,"Kyle Higashioka","5517",543309
"Yohel Pozo ","STL","C/1B",742.530029296875,164.122,-19.868634230276747,-15.01985564756809,-3.191777640475322,-1.5163294014527695,-39.596596919772935,29.39278180200713,-9.203815117765803,"Yohel Pozo","18848",650968
"Tommy Edman ","LAD","2B/3B/OF",293.05999755859375,424.907,-7.583681976993854,-8.429430291585106,-5.749223493344821,-6.61172823866752,-28.374064000591307,18.156180408517134,-9.21788359207417,"Tommy Edman","19470",669242
"Cedric Mullins ","TBR","OF",309.0799865722656,407.849,-8.68664395078416,-7.634780901665851,-5.919843959269062,-7.389229484214461,-29.63049829593354,19.399045094560073,-9.231453201373462,"Cedric Mullins","17929",656775
"Harry Ford ","WSN","C/DH",398.3900146484375,192.268,-18.521747331066944,-15.567524385930398,-0.4355344243857358,-5.147700829536061,-39.67250697091914,29.39278180200713,-9.279725168912009,"Harry Ford","29958",695670
"Davis Schneider ","TOR","2B/OF",591.9400024414062,298.625,-12.712002010459475,-9.841438486012915,-1.1671306918986772,-4.786033293911889,-28.50660448228296,18.156180408517134,-9.350424073765824,"Davis Schneider","23565",676914
"Ernie Clement ","TOR","1B/2B/3B/SS",288.2799987792969,467.29,-6.984615973071815,-10.929435968740707,-4.886311268177318,-6.761834548370133,-29.56219775835997,19.179832877914592,-9.38236488044538,"Ernie Clement","20352",676391
"Jake Fraley ","TBR","OF",621.8599853515625,332.697,-12.510638219956423,-10.823414128614885,-1.2820048446652517,-5.270939565132357,-29.88699675836892,19.399045094560073,-9.487951663808843,"Jake Fraley","19260",641584
"Owen Caissie ","MIA","OF",379.05999755859375,314.073,-13.65273507671529,-9.882974185471953,-2.624656693396141,-3.854211648730488,-30.01457760431387,19.399045094560073,-9.615532509753791,"Owen Caissie","27496",683357
"Jose Trevino ","CIN","C",702.0800170898438,200.157,-18.58070367203098,-14.434275126860113,-3.420561953603896,-3.7473724199273986,-40.18291317242238,29.39278180200713,-9.79013137041526,"Jose Trevino","16725",624431
"Nick Fortes ","TBR","C",613.3300170898438,255.694,-16.16411090806327,-13.1395318214335,-4.985029830860844,-5.986014280357576,-40.2746868407152,29.39278180200713,-9.881905038708064,"Nick Fortes","21538",663743
"Josh Smith ","TEX","1B/3B/SS/OF/DH",353.3900146484375,423.671,-8.089446676517634,-11.34395111927735,-0.8464388802069471,-9.82085943850675,-30.10069611450868,19.179832877914592,-9.920863236594084,"Josh Smith","26396",669701
"Luis Torrens ","NYM","C",667.530029296875,205.796,-18.162478855626524,-14.213126238553734,-3.810940350203929,-4.133506466066377,-40.32005191045057,29.39278180200713,-9.927270108443444,"Luis Torrens","15905",620443
"Nathaniel Lowe ",,"1B/DH",539.6900024414062,406.974,-9.003466415750346,-8.469943372056779,-0.2961982489490124,-6.610715643733755,-24.38032368048989,13.429901616173021,-9.95042206431687,"Nathaniel Lowe","19566",663993
"Lane Thomas ","KCR","OF",412.30999755859375,379.053,-9.27652079600271,-9.31551280725499,-5.244057948253785,-6.640966921581757,-30.477058473093244,19.399045094560073,-10.078013378533168,"Lane Thomas","16939",657041
"Henry Davis ","PIT","C",572.280029296875,231.699,-17.294759196097953,-13.466609060868155,-4.000839483485226,-5.853538987112127,-40.61574672756347,29.39278180200713,-10.222964925556337,"Henry Davis","29617",680779
"Tyler Freeman ","COL","2B/OF/DH",428.30999755859375,301.933,-12.246579886439969,-14.81450285524027,2.4099808824477336,-4.747286408807672,-29.39838826804018,18.156180408517134,-10.242207859523043,"Tyler Freeman","22532",671289
"Luis Matos ","SFG","OF",563.6400146484375,298.703,-13.19930817683589,-10.353054588160827,-4.348016806093952,-2.873042028538891,-30.773421599629557,19.399045094560073,-10.374376505069485,"Luis Matos","26467",682641
"Harrison Bader ",,"OF",337.44000244140625,429.726,-8.2195476945534,-8.220082284608647,-6.446889285586288,-8.03797741662974,-30.92449668137807,19.399045094560073,-10.525451586817995,"Harrison Bader","18030",664056
"Pedro Pagés ","STL","C",527.280029296875,268.294,-16.151260049359117,-12.436686854800145,-5.818127268046167,-6.5526315700681375,-40.95870574227357,29.39278180200713,-10.565923940266439,"Pedro Pages","25782",686780
"Wenceel Pérez ","DET","OF",423.1700134277344,427.555,-9.03158203275342,-9.013430803926994,-5.695837317765594,-7.257083656293451,-30.997933810739458,19.399045094560073,-10.598888716179385,"Wenceel Perez","22857",672761
"Isaac Collins ","KCR","OF",343.44000244140625,317.593,-12.507640528028903,-13.825929813712026,1.6069578924859975,-6.3185676891794476,-31.04518013843438,19.399045094560073,-10.646135043874303,"Isaac Collins","25477",686555
"Garrett Mitchell ","MIL","OF",514.780029296875,333.332,-12.087896811725592,-10.578199134191665,-2.9435478172741356,-5.475669297500329,-31.08531306069172,19.399045094560073,-10.686267966131643,"Garrett Mitchell","27555",669003
"J.C. Escarra ","NYY","C/1B",999,173.508,-19.4421152548647,-15.8118102503638,-1.7823601144283046,-4.134131597569741,-41.17041721722654,29.39278180200713,-10.777635415219416,"J.C. Escarra","20084",641555
"Jake Meyers ","HOU","OF",437.6400146484375,400.077,-9.052026648213515,-11.299163243316036,-2.7906174675722717,-8.073622108686289,-31.215429467788113,19.399045094560073,-10.816384373228034,"Jake Meyers","20308",676694
"Austin Hays ",,"OF/DH",419.25,409.977,-9.425430919680833,-8.540376476349387,-7.187045742318409,-6.171676851622076,-31.324529989970706,19.399045094560073,-10.925484895410634,"Austin Hays","19363",669720
"Liam Hicks ","MIA","C/1B/DH",494.7799987792969,167.577,-20.12190577492714,-17.125509668501156,0.6784924213453758,-4.788416907037633,-41.357339929120556,29.39278180200713,-10.964558127113433,"Liam Hicks","29844",689414
"Josh Jung ","TEX","3B/DH",321.25,428.788,-8.63929141085671,-5.391512848649845,-7.672104412389883,-3.877156122630125,-25.580064794526564,13.41484422247035,-11.165220572056214,"Josh Jung","26299",673962
"Jonah Heim ",,"C/DH",547.8900146484375,234.31,-17.413996180480634,-13.268783240532255,-5.100822887840398,-5.830169087487221,-41.6137713963405,29.39278180200713,-11.220989594333375,"Jonah Heim","16930",641680
"Connor Wong ","BOS","C",647.8599853515625,232.138,-17.366098470613935,-14.796476315595163,-3.821187945724604,-5.700645720157347,-41.68440845209105,29.39278180200713,-11.29162665008392,"Connor Wong","19896",657136
